call_id,caller_number,receiver_number,call_start_time,call_end_time,call_duration,call_type,cell_tower_id,call_status,data_usage,call_date,call_hour,weekend_flag
58049326-f291-4373-9ad7-25f7ea6232c1,247-546-2983x9969,001-201-565-8662x6879,2025-01-25 08:37:33,2025-01-25 08:42:57,324,voice,TWR-42240,completed,0.0,2025-01-25,8,1
e1f8ad2c-e9bd-48d2-99dc-f428dc59ed75,390.911.8149,001-865-594-5161x19491,2025-03-16 05:28:05,2025-03-16 06:04:24,2179,voice,TWR-47757,completed,0.0,2025-03-16,5,1
ccd54fcd-9aa9-4b6d-8371-93d5b67e7c67,426-612-5508x791,001-312-517-1967,2025-03-25 15:45:10,2025-03-25 16:26:04,2454,voice,TWR-81670,completed,0.0,2025-03-25,15,0
cb81dc53-706c-49a7-8452-056f14b438ae,257-856-4966,001-340-729-1912x166,2025-04-18 04:55:32,2025-04-18 05:16:19,1247,voice,TWR-24611,completed,0.0,2025-04-18,4,0
66a18a5f-8c04-455c-aeaa-542954f6f9a3,425.553.7870,(534)616-7407x880,2025-03-04 15:18:49,2025-03-04 15:19:28,39,voice,TWR-86349,completed,0.0,2025-03-04,15,0
be12a1c6-260b-4f2f-90fd-aa1f9fbcfbc2,9706617895,850.583.5608,2025-03-22 22:15:45,2025-03-22 22:50:44,2099,voice,TWR-55995,failed,0.0,2025-03-22,22,1
658de32b-ec99-4a0e-83c3-ee2707c688fc,222-934-3851x745,(747)248-4351,2025-05-22 04:47:22,2025-05-22 04:52:48,326,SMS,TWR-16955,completed,0.0,2025-05-22,4,0
296ad889-e5cf-4ba6-aac0-5f49c34f1b23,001-843-470-3649,263-727-1955x0543,2025-05-12 12:52:55,2025-05-12 12:54:58,123,voice,TWR-67221,completed,0.0,2025-05-12,12,0
c50c2afc-918e-4796-b4a3-5f6bc1c61570,(290)309-7159x570,746-798-0166,2025-04-28 05:59:25,2025-04-28 06:38:59,2374,voice,TWR-99709,completed,0.0,2025-04-28,5,0
d2452e97-9773-403f-98c8-05e52f61a81a,998-497-2969x180,614.410.1253x85833,2025-02-03 03:09:40,2025-02-03 03:46:41,2221,voice,TWR-16711,completed,0.0,2025-02-03,3,0
40c3f8c6-5f11-4b48-b87c-aaadee6a34a9,001-446-855-6517x3781,317-440-4403x6918,2025-04-10 12:34:21,2025-04-10 12:43:01,520,SMS,TWR-31249,completed,0.0,2025-04-10,12,0
d8861ae8-c36f-4d6c-82fc-792e127fca4a,692-304-3549x86506,(763)795-4781x846,2025-02-13 18:16:36,2025-02-13 19:04:40,2884,SMS,TWR-48926,completed,0.0,2025-02-13,18,0
41be3f09-a67f-4654-b36c-2e8984fe608f,001-750-294-2477x074,001-872-315-7999x532,2025-04-06 04:11:10,2025-04-06 04:56:50,2740,voice,TWR-52581,completed,0.0,2025-04-06,4,1
a27f972c-988b-4218-9b90-99b8e1326d3c,2503878454,(630)335-4217x09182,2025-01-24 15:57:58,2025-01-24 16:03:28,330,SMS,TWR-66902,completed,0.0,2025-01-24,15,0
1c41b948-0573-40f0-9382-63fa340cbb39,376.938.9036x791,884-705-0110x3511,2025-01-08 18:15:06,2025-01-08 19:00:11,2705,data,TWR-11706,completed,6.058793286756742,2025-01-08,18,0
fe48f524-4179-43ed-a17e-9439ef8df42e,001-419-321-8116x88689,(893)578-1492x6719,2025-05-16 03:36:44,2025-05-16 03:44:09,445,voice,TWR-81313,completed,0.0,2025-05-16,3,0
abba1424-e488-4721-b1a0-9d62c7ed015a,(941)338-4721x46170,(285)424-5894,2025-03-18 19:38:22,2025-03-18 20:09:24,1862,voice,TWR-15770,completed,0.0,2025-03-18,19,0
2c7295bb-1af7-4472-9681-5962dfa384e0,(782)841-7147,(874)904-9840,2025-03-14 07:12:23,2025-03-14 07:26:16,833,voice,TWR-56289,completed,0.0,2025-03-14,7,0
718d852f-004f-4e6a-8ac7-2f7ef3b52838,001-483-436-1234x563,200-543-0878x611,2025-01-22 23:02:46,2025-01-22 23:38:01,2115,voice,TWR-92408,completed,0.0,2025-01-22,23,0
6844db35-b2a8-4e76-b1b0-6b55c901790e,354-463-9754x505,001-697-338-1369,2025-04-24 20:45:31,2025-04-24 20:49:00,209,voice,TWR-59255,completed,0.0,2025-04-24,20,0
7dac9aff-4819-4be6-8a7c-c825abfdf9bd,278-633-9310x737,(773)655-8981x425,2025-02-01 12:43:30,2025-02-01 13:38:56,3326,voice,TWR-13960,completed,0.0,2025-02-01,12,1
a10fdb13-87f4-436c-84a6-0e80ce364f09,001-258-861-3971x017,(923)675-4842x75400,2025-02-26 21:32:39,2025-02-26 22:17:36,2697,voice,TWR-53157,failed,0.0,2025-02-26,21,0
0146a5f6-02f5-4dc7-949a-a32cbeff399c,234-965-5477,792-357-1166x167,2025-02-17 03:41:58,2025-02-17 04:32:09,3011,voice,TWR-78461,completed,0.0,2025-02-17,3,0
978e24f3-fbeb-4ed7-9879-84a7b02e6b8d,+1-324-812-1334x0630,(901)430-3343x419,2025-04-20 04:22:43,2025-04-20 04:36:19,816,voice,TWR-07556,completed,0.0,2025-04-20,4,1
cc21c617-3b24-41c1-9879-a65f9c22eef1,6235988431,601-491-4039x5270,2025-03-02 14:33:38,2025-03-02 14:42:48,550,voice,TWR-06903,completed,0.0,2025-03-02,14,1
ccae9a06-cced-4a12-a264-e7f2da4d0c6a,603.520.6930x58915,(858)898-4650x03159,2025-04-10 23:09:55,2025-04-10 23:58:59,2944,voice,TWR-72861,completed,0.0,2025-04-10,23,0
0952ab7f-e47a-4488-9e3f-51a571a4defb,9058731644,(847)642-9171x7313,2025-02-28 05:39:31,2025-02-28 06:29:24,2993,SMS,TWR-88834,completed,0.0,2025-02-28,5,0
be7e3f83-63d5-49bf-97ff-5a0a92eecdb1,001-904-499-2631x4686,416.260.8702x784,2025-03-19 02:25:58,2025-03-19 03:12:51,2813,SMS,TWR-43852,completed,0.0,2025-03-19,2,0
1e1fe352-18e1-4975-8a83-7535db05f436,001-801-937-6303,672-972-7516x28250,2025-05-18 11:28:34,2025-05-18 11:45:24,1010,voice,TWR-13563,completed,0.0,2025-05-18,11,1
1b255e32-b827-407f-bfd0-6f5ab3087e83,(522)652-2251,+1-318-982-9207,2025-01-11 00:20:05,2025-01-11 00:57:44,2259,data,TWR-01144,completed,2.751839345342752,2025-01-11,0,1
d6960da6-25b6-445c-a597-d9d0f46b7466,001-325-401-0229x881,(331)609-1781x05671,2025-04-12 14:25:52,2025-04-12 15:02:50,2218,SMS,TWR-38479,completed,0.0,2025-04-12,14,1
ddac962a-247b-462b-9767-76330beb8f1e,710-310-8641,(581)673-1016x48850,2025-01-24 05:28:06,2025-01-24 06:20:53,3167,SMS,TWR-15386,completed,0.0,2025-01-24,5,0
25d5c08c-e123-44e2-90fd-169ee99f0fda,713-470-1592x7198,+1-997-243-0496x97785,2025-03-07 16:38:25,2025-03-07 17:28:41,3016,SMS,TWR-21078,completed,0.0,2025-03-07,16,0
260611fd-c3c6-460d-a231-93b852afd7f1,001-458-812-8748x764,676.352.0549x6416,2025-04-01 13:18:08,2025-04-01 13:41:03,1375,voice,TWR-56128,completed,0.0,2025-04-01,13,0
059c17d5-5c7f-430e-890a-f90635a1633b,(220)626-0640,638.515.1219,2025-04-16 14:53:19,2025-04-16 15:50:42,3443,voice,TWR-11684,completed,0.0,2025-04-16,14,0
a485163f-3124-4f1d-bbbb-37213a73c421,001-278-924-9677x945,001-760-341-6973,2025-03-10 09:00:46,2025-03-10 09:53:16,3150,SMS,TWR-29149,completed,0.0,2025-03-10,9,0
5626b415-abd8-4b94-94f7-ea35ceec99ea,7286735215,(423)216-1889x706,2025-02-04 13:51:10,2025-02-04 14:14:52,1422,SMS,TWR-23446,completed,0.0,2025-02-04,13,0
859156da-2cd9-475e-b089-eb8ffd966886,961.316.2847,345.346.7484x184,2025-04-04 16:26:07,2025-04-04 17:22:50,3403,voice,TWR-14643,completed,0.0,2025-04-04,16,0
e6a51ca5-e47b-44de-895e-9ebabc3096fe,+1-540-603-4556x364,(709)632-7549x36210,2025-01-30 22:54:26,2025-01-30 23:51:40,3434,SMS,TWR-36098,completed,0.0,2025-01-30,22,0
7ceaabfb-c6f7-4c57-a8a5-76782e0cf9d0,769.728.0521,001-500-313-4757x234,2025-05-19 08:27:05,2025-05-19 08:59:05,1920,data,TWR-51516,completed,7.092203768788928,2025-05-19,8,0
66b83f96-1884-4606-bbd4-221498a05996,558-796-9573,455-974-3194,2025-03-20 04:48:38,2025-03-20 05:09:48,1270,voice,TWR-34935,completed,0.0,2025-03-20,4,0
aa205a8f-e267-4563-a3bf-41dc3d3b515a,001-292-759-3020x54377,001-512-865-6006x1207,2025-04-19 15:28:14,2025-04-19 15:31:57,223,voice,TWR-11128,failed,0.0,2025-04-19,15,1
17a3dfe4-cf45-4ba3-813c-21b52ac64998,904-910-1204x1255,436-920-4037,2025-05-18 16:37:18,2025-05-18 17:10:33,1995,voice,TWR-46072,failed,0.0,2025-05-18,16,1
e4e79c27-52f8-464a-ae0d-24757b9765f3,(739)424-8576,440-802-1623x892,2025-02-06 06:59:18,2025-02-06 07:15:41,983,SMS,TWR-96792,completed,0.0,2025-02-06,6,0
f8922dab-2aa0-48f8-bc9d-dab99e344144,231-628-8707x372,769-475-9373x098,2025-01-14 15:15:18,2025-01-14 16:03:24,2886,voice,TWR-63041,completed,0.0,2025-01-14,15,0
65fcbb6b-f5f0-4e0d-bda3-ce48fea1d9a9,+1-485-748-3407x109,+1-935-770-5691,2025-04-18 17:27:07,2025-04-18 17:52:52,1545,data,TWR-65300,completed,1.8818959487000806,2025-04-18,17,0
baba08ae-f408-483c-9f5f-38459c551ba1,(230)500-9694,435.932.9408,2025-04-04 08:33:39,2025-04-04 09:05:02,1883,voice,TWR-47936,completed,0.0,2025-04-04,8,0
aed5764a-c8af-495e-b4d7-2388051868fc,(994)694-6555,(344)813-5055,2025-02-18 05:09:18,2025-02-18 05:12:01,163,data,TWR-33504,completed,4.210981193820451,2025-02-18,5,0
82f85790-12b0-424a-94b1-68f387e519ed,+1-919-859-3284,723.296.1296x1090,2025-01-17 04:03:44,2025-01-17 04:30:48,1624,voice,TWR-35342,completed,0.0,2025-01-17,4,0
f79fc127-6481-441c-aeb7-30bb51759571,(251)244-7064,(943)411-9603,2025-01-21 17:33:52,2025-01-21 18:20:42,2810,SMS,TWR-52698,completed,0.0,2025-01-21,17,0
bcdd27b0-da12-4d44-b762-3378243736d1,001-515-940-6323x08248,(812)362-5014x687,2025-02-01 02:52:29,2025-02-01 03:33:27,2458,SMS,TWR-28308,completed,0.0,2025-02-01,2,1
fe1349ad-f6f0-4f99-bb4c-d84a981979dc,308-357-0880x01172,(466)541-9383,2025-03-28 23:17:16,2025-03-28 23:44:09,1613,voice,TWR-84316,completed,0.0,2025-03-28,23,0
0ad64d17-9e05-4a13-a89e-7169cdc066d5,+1-518-204-4851x471,(841)843-6436,2025-03-10 11:03:14,2025-03-10 11:54:08,3054,voice,TWR-02350,completed,0.0,2025-03-10,11,0
7ed575a3-fd4d-4bb7-8f8a-b0bb1a2faf91,651.309.6715x6992,(703)356-8619x179,2025-04-16 20:05:49,2025-04-16 21:00:44,3295,voice,TWR-27631,completed,0.0,2025-04-16,20,0
175d0b0c-d920-4cab-9df3-3df70c6d53fe,(589)803-4932x5323,5324567467,2025-01-28 20:54:02,2025-01-28 21:06:37,755,SMS,TWR-12917,completed,0.0,2025-01-28,20,0
4e5dd848-5b3e-45bb-8ede-30c092b92c3f,(832)853-6356x276,+1-898-284-8340x32604,2025-03-04 03:36:39,2025-03-04 03:38:27,108,SMS,TWR-77897,completed,0.0,2025-03-04,3,0
de56b8b5-45c3-42fe-84d1-1e5875ad7ade,4225791784,8598231959,2025-01-21 11:20:24,2025-01-21 11:28:08,464,voice,TWR-69257,completed,0.0,2025-01-21,11,0
49aed0b4-b3d3-48d1-92e3-745bbb0afd03,758.376.1260x39662,6114961598,2025-05-02 05:41:43,2025-05-02 06:40:31,3528,voice,TWR-83685,completed,0.0,2025-05-02,5,0
0faaab68-2aca-48bd-9540-592146526a28,9439419439,836-365-4238x12793,2025-04-14 16:53:16,2025-04-14 17:36:22,2586,SMS,TWR-67789,completed,0.0,2025-04-14,16,0
f4c4134e-4064-4ed4-807c-742b30e4121d,001-401-530-5695x076,+1-510-731-6968x11440,2025-04-11 13:11:12,2025-04-11 13:37:50,1598,voice,TWR-43138,failed,0.0,2025-04-11,13,0
9cf8ac94-90d5-4542-97a3-f810dbaf4fed,+1-483-451-9169x15401,670.470.1021x0278,2025-03-21 05:25:08,2025-03-21 05:56:28,1880,voice,TWR-87652,completed,0.0,2025-03-21,5,0
8cd9eef1-c78c-400d-94d6-a111c5e48be2,(974)433-0165x0667,477-840-4613x7461,2025-01-17 16:47:51,2025-01-17 17:09:11,1280,voice,TWR-81869,completed,0.0,2025-01-17,16,0
8c757850-e56e-49a5-b805-74937a828560,+1-211-557-7178,3724207245,2025-05-04 05:38:10,2025-05-04 06:10:04,1914,SMS,TWR-26565,completed,0.0,2025-05-04,5,1
53653e9d-1a7e-449b-bb42-30f88302b406,+1-318-716-4003x7483,933.937.7510x77040,2025-02-20 14:23:01,2025-02-20 15:17:43,3282,SMS,TWR-41043,completed,0.0,2025-02-20,14,0
e79113b7-2357-4ad9-b7b2-ff542c22c61f,680-249-5181,(822)310-7972x260,2025-01-30 02:52:38,2025-01-30 03:50:16,3458,data,TWR-54140,completed,4.388190723745856,2025-01-30,2,0
b69857da-36cd-467e-a9cf-3c2c09543dfe,(537)347-0326,(659)945-2075x5190,2025-04-05 17:11:07,2025-04-05 17:39:08,1681,voice,TWR-14000,completed,0.0,2025-04-05,17,1
f168639a-aae1-4951-a4d4-53e8615ba278,281.621.9078,(543)376-2187x9137,2025-02-22 05:05:30,2025-02-22 05:30:23,1493,voice,TWR-00338,completed,0.0,2025-02-22,5,1
7556a7ab-ddc2-4729-a789-87790008d429,418-671-1398,465-413-5673,2025-04-09 20:16:42,2025-04-09 20:27:43,661,voice,TWR-55618,completed,0.0,2025-04-09,20,0
a3c2a317-5d66-4a71-bfac-8fd9d8f78c77,001-584-330-4992,+1-536-264-4264,2025-04-17 12:21:37,2025-04-17 13:19:41,3484,voice,TWR-91373,completed,0.0,2025-04-17,12,0
979728a3-ae66-49db-b8f6-686080b0a30a,339-638-4923,(472)478-1503,2025-02-03 03:22:42,2025-02-03 03:25:18,156,voice,TWR-35165,completed,0.0,2025-02-03,3,0
53b6730c-7e9d-4a6a-85f0-7b009c2d544e,+1-691-997-0024,(546)375-6416,2025-02-17 17:15:06,2025-02-17 17:34:52,1186,SMS,TWR-74012,completed,0.0,2025-02-17,17,0
a5f77cba-7399-4462-9cb4-2baaf02ac2b3,4328234343,633.680.8953,2025-05-02 01:57:05,2025-05-02 02:36:59,2394,voice,TWR-54775,completed,0.0,2025-05-02,1,0
10421023-853a-40e5-a443-8cccfa8f3233,760.328.5654x3079,+1-909-386-5710x33505,2025-02-11 02:14:27,2025-02-11 02:15:47,80,SMS,TWR-51754,completed,0.0,2025-02-11,2,0
3eab90e7-ae4e-4e50-bd8b-b1083964522d,494.480.9810,696-872-2756x6921,2025-03-29 17:53:35,2025-03-29 18:01:54,499,voice,TWR-22737,completed,0.0,2025-03-29,17,1
5ec00ef1-db1c-4b45-8fbc-ec1f5b706425,478-558-2210x830,+1-230-319-5682x1616,2025-02-03 15:50:15,2025-02-03 16:09:29,1154,SMS,TWR-78593,completed,0.0,2025-02-03,15,0
36560bd5-f6ac-4ddc-85d5-9c09e353c65e,(959)529-3903x317,4786415535,2025-04-02 17:30:46,2025-04-02 18:24:49,3243,data,TWR-66403,completed,8.779367132823253,2025-04-02,17,0
35111087-af03-4d03-b5f6-b9be806ed2db,+1-669-258-3383x59305,841-521-1404x01961,2025-05-02 08:36:31,2025-05-02 09:06:39,1808,voice,TWR-41597,completed,0.0,2025-05-02,8,0
aaef2f1e-f569-4dcb-8a26-5e276f7231c8,970-950-1741x1907,(399)864-7312,2025-01-17 14:18:52,2025-01-17 14:33:25,873,voice,TWR-77003,completed,0.0,2025-01-17,14,0
d0e10375-a96d-40e2-a060-ade2d043a309,(376)686-1716,631.970.7008x32350,2025-04-14 11:27:02,2025-04-14 12:16:59,2997,voice,TWR-02577,failed,0.0,2025-04-14,11,0
1f5d0af6-69e8-482c-badc-0a196d3f1b09,280-697-0132,2796296861,2025-01-24 00:10:15,2025-01-24 00:35:52,1537,voice,TWR-02665,completed,0.0,2025-01-24,0,0
d5ca2321-9cfb-4e5d-a1f8-5129c051f9af,813.427.3196,412.777.1186x4295,2025-04-07 23:27:49,2025-04-07 23:41:54,845,voice,TWR-21064,completed,0.0,2025-04-07,23,0
0bb3d33d-833e-4d05-857e-f2c47684fe1b,666-775-1707x2382,631-594-8566x4738,2025-05-05 17:04:02,2025-05-05 18:00:01,3359,voice,TWR-31429,completed,0.0,2025-05-05,17,0
4db60986-2349-4d76-977d-eac027c3dc7b,001-237-655-1735,699-439-2527,2025-04-18 17:42:25,2025-04-18 18:37:05,3280,voice,TWR-65638,completed,0.0,2025-04-18,17,0
0879c583-d486-41aa-b404-e20964fbb601,462.974.4140,(244)416-4156,2025-01-13 21:44:12,2025-01-13 22:20:31,2179,SMS,TWR-02503,completed,0.0,2025-01-13,21,0
603faf6e-3fa8-445a-9a4f-082e07abe42b,368-257-0302x7336,001-318-888-2603,2025-05-14 21:29:03,2025-05-14 22:12:10,2587,data,TWR-60148,completed,8.332787609233748,2025-05-14,21,0
55c3b790-8804-4d25-8233-67e3d3158be1,(556)868-6416,(922)801-2940x21619,2025-04-10 01:18:27,2025-04-10 01:19:47,80,voice,TWR-05189,completed,0.0,2025-04-10,1,0
ce145d8d-97c5-47e4-9fc8-88e02ea2e124,380.869.2291,847-760-2275x14008,2025-03-01 22:52:05,2025-03-01 23:05:47,822,SMS,TWR-89068,completed,0.0,2025-03-01,22,1
f39f47d2-2a27-4b8d-9405-45b04b674a50,8706588067,2102075595,2025-01-26 05:50:08,2025-01-26 06:39:46,2978,voice,TWR-78681,completed,0.0,2025-01-26,5,1
a79ac937-2c16-48e1-a8b7-ec8c6041e8ea,+1-502-421-6531x56280,+1-624-888-6329x06104,2025-05-03 02:16:20,2025-05-03 03:11:33,3313,voice,TWR-83444,completed,0.0,2025-05-03,2,1
2300b8ee-4f6a-4c27-90db-93dbf5160d3b,474.618.6050x152,+1-337-470-3666x30816,2025-04-06 20:43:26,2025-04-06 21:19:18,2152,voice,TWR-07824,completed,0.0,2025-04-06,20,1
9a47c97f-f0dd-4afa-9da1-7835645247d3,001-655-706-1030x11789,(766)785-9191x94792,2025-05-11 18:33:49,2025-05-11 19:07:19,2010,voice,TWR-35317,completed,0.0,2025-05-11,18,1
2f292b1a-f44f-4491-9397-274d670c8d15,+1-413-765-2976,001-739-967-2272x115,2025-04-01 21:13:31,2025-04-01 21:57:06,2615,voice,TWR-98975,completed,0.0,2025-04-01,21,0
c347bfb8-2c50-40a8-9cd0-c7aa888a31b8,509.986.8990x0435,001-386-393-6086x5387,2025-03-08 15:57:33,2025-03-08 16:19:57,1344,SMS,TWR-94979,completed,0.0,2025-03-08,15,1
36184729-f7f2-4913-aceb-d1f3d9220ca1,001-785-895-1227x49463,(773)384-0849x58165,2025-01-30 13:29:40,2025-01-30 14:29:07,3567,data,TWR-36041,completed,11.19547143323494,2025-01-30,13,0
665f16d1-24ef-433c-ae24-d5627ce8b6fb,(384)412-2483x1313,882-223-7177x569,2025-01-07 23:07:42,2025-01-07 23:46:36,2334,SMS,TWR-26306,completed,0.0,2025-01-07,23,0
256b812d-80eb-4a33-ab04-f444be98b604,+1-249-530-2073x9566,295-340-2969x1547,2025-03-05 00:02:07,2025-03-05 00:14:30,743,voice,TWR-15059,completed,0.0,2025-03-05,0,0
728ce0a8-a924-4533-aa86-45d0fa19cd51,(530)654-0138x6906,+1-518-293-5047x052,2025-04-02 19:27:14,2025-04-02 19:44:10,1016,SMS,TWR-00584,failed,0.0,2025-04-02,19,0
ec50cec3-a18c-44ea-9588-495437dd9a61,(958)548-3161,896-847-1993,2025-02-01 02:45:25,2025-02-01 03:11:35,1570,voice,TWR-92946,completed,0.0,2025-02-01,2,1
1a021c96-0da9-44a0-9aab-b515da64791e,001-855-907-6017x96251,+1-810-348-2045x7573,2025-04-18 09:41:29,2025-04-18 09:58:58,1049,SMS,TWR-71303,completed,0.0,2025-04-18,9,0
a25000e4-5f3e-42af-87b4-c4d3e686f88c,924.713.4447x25006,2474813857,2025-03-20 21:27:43,2025-03-20 21:52:02,1459,voice,TWR-57546,completed,0.0,2025-03-20,21,0
9fd1542c-41a4-4c86-a853-f3e4147a587c,878-768-5991,(422)829-9476,2025-03-29 02:28:01,2025-03-29 03:03:00,2099,voice,TWR-55085,failed,0.0,2025-03-29,2,1
1fa09fbb-5517-4d4b-9648-b6848c1dddda,404-501-1347x7256,377.730.6977,2025-01-30 03:37:49,2025-01-30 03:43:24,335,voice,TWR-47130,failed,0.0,2025-01-30,3,0
fc2284fb-71d7-4127-b5bd-0f3f8d43d1bf,+1-432-506-0073x1719,+1-695-338-8552x586,2025-02-22 10:12:21,2025-02-22 11:05:22,3181,voice,TWR-15600,completed,0.0,2025-02-22,10,1
6aed26e4-32b7-4ed6-9b5a-2eaf654eacc2,3396990689,7237402658,2025-01-16 12:28:50,2025-01-16 12:50:00,1270,data,TWR-53754,completed,3.33201429240745,2025-01-16,12,0
8bd001c7-a285-4393-9a83-f765b3e50e5c,3719894557,(605)548-5295x916,2025-03-06 08:48:40,2025-03-06 09:14:01,1521,voice,TWR-80833,completed,0.0,2025-03-06,8,0
15f66392-ceff-42a9-a599-990b84971238,(273)729-0685x4478,+1-663-949-1712x4682,2025-05-20 17:52:42,2025-05-20 18:16:39,1437,voice,TWR-94491,completed,0.0,2025-05-20,17,0
f177cd8c-65d4-4db7-a6e5-a575670a8df3,001-447-731-7736x84933,662-285-0636,2025-04-02 17:49:06,2025-04-02 17:49:36,30,voice,TWR-69469,completed,0.0,2025-04-02,17,0
be8cd836-a968-430d-8bbb-e47046a644cb,253.729.8489x54131,+1-430-214-2962x148,2025-05-21 21:41:26,2025-05-21 22:01:51,1225,voice,TWR-84220,completed,0.0,2025-05-21,21,0
fa7efefa-0858-4ad9-8313-83b748d2936b,(388)379-9882x44200,(977)368-2615x2187,2025-05-16 04:15:06,2025-05-16 04:26:24,678,SMS,TWR-13384,completed,0.0,2025-05-16,4,0
2efe1b59-395d-4d4f-8e23-17279c264c2a,306-391-6434x770,001-895-761-4687,2025-04-27 18:00:28,2025-04-27 18:03:39,191,data,TWR-17128,completed,1.4349421934400914,2025-04-27,18,1
3a205335-8bf8-4402-8fd5-7dfd7d698c3c,(535)361-0639,(397)419-3190,2025-01-05 00:02:29,2025-01-05 00:45:16,2567,SMS,TWR-85184,completed,0.0,2025-01-05,0,1
22847243-9a35-48b1-9166-f5048fb8c9b7,975-225-1640,529-683-2776x36575,2025-04-13 20:12:34,2025-04-13 20:45:02,1948,voice,TWR-10169,completed,0.0,2025-04-13,20,1
980de7b8-da6f-45ac-ab86-aa9cff8c4e9c,3863205832,453.977.1547x9967,2025-02-02 03:31:57,2025-02-02 04:12:08,2411,voice,TWR-38883,completed,0.0,2025-02-02,3,1
4f85d14a-1fa1-419d-ad40-35c16d56c70b,688-466-6729,(871)709-0150x548,2025-02-21 02:49:15,2025-02-21 03:45:37,3382,voice,TWR-19975,completed,0.0,2025-02-21,2,0
5947090f-0699-4b0a-a177-aa538dc64c77,768.357.3294,(756)566-4292,2025-04-12 00:07:46,2025-04-12 00:48:26,2440,SMS,TWR-79507,failed,0.0,2025-04-12,0,1
8b04873c-5d8e-412e-824b-b3f0cac8050b,972.453.2526x7925,(909)870-9068,2025-02-27 07:15:39,2025-02-27 08:06:33,3054,SMS,TWR-97001,failed,0.0,2025-02-27,7,0
9678a7a4-bbcc-46cd-83a9-f0902ec4d951,+1-898-872-7394,+1-938-643-1070x09691,2025-04-02 04:48:57,2025-04-02 04:59:25,628,SMS,TWR-81216,completed,0.0,2025-04-02,4,0
d5d53307-257e-4111-ae77-e20a0f9f53ce,790-883-6248,+1-880-938-4618x3761,2025-03-28 01:36:36,2025-03-28 01:38:59,143,SMS,TWR-51231,completed,0.0,2025-03-28,1,0
04dfda49-1537-4fba-81a8-6997e5c38003,400.366.7740x98513,+1-373-822-0381x335,2025-05-18 02:36:29,2025-05-18 03:34:58,3509,voice,TWR-25232,completed,0.0,2025-05-18,2,1
4ab5c51b-598c-45ef-a89f-5ffafaafbaab,986.755.9355x89529,+1-675-774-7830x438,2025-01-15 22:43:30,2025-01-15 23:16:23,1973,voice,TWR-02063,completed,0.0,2025-01-15,22,0
95bac69c-7046-4a27-946c-dbd6084580ee,+1-213-588-9249x635,+1-509-569-2951x11581,2025-04-13 13:53:38,2025-04-13 14:43:39,3001,voice,TWR-70027,completed,0.0,2025-04-13,13,1
c896d2e8-f6b7-4feb-8d1a-f5338bf043eb,(399)623-7968x32342,(270)321-1698x826,2025-05-05 00:09:55,2025-05-05 00:28:00,1085,voice,TWR-98501,completed,0.0,2025-05-05,0,0
c583bc7e-6916-4c70-841d-3efd250e78b3,557-215-9095,973-530-3473x0915,2025-01-10 06:52:59,2025-01-10 06:57:39,280,SMS,TWR-79038,completed,0.0,2025-01-10,6,0
3af34c45-3424-4763-a835-c3583f991f31,001-335-720-0336,578-433-5074,2025-03-19 10:00:24,2025-03-19 10:35:55,2131,SMS,TWR-52787,completed,0.0,2025-03-19,10,0
c4a75255-cfec-476e-b90b-69f90a991f8a,+1-230-991-2085x8836,3852423121,2025-05-05 00:24:17,2025-05-05 01:08:02,2625,voice,TWR-54832,completed,0.0,2025-05-05,0,0
a8c1de05-4eb1-4912-9bb0-abdd126f28e5,485.624.3688x915,207-450-2553x390,2025-05-09 01:38:33,2025-05-09 01:50:18,705,voice,TWR-51691,completed,0.0,2025-05-09,1,0
7b306bdd-0ee4-40d5-a621-84a92229436a,679.406.2994x26940,6047311614,2025-03-23 22:52:46,2025-03-23 23:50:54,3488,voice,TWR-25110,completed,0.0,2025-03-23,22,1
c27bdbf5-b85b-4cc5-b864-fb1548bc7a05,601-282-9189,300.647.5877x52938,2025-02-20 02:18:58,2025-02-20 02:55:08,2170,SMS,TWR-87646,completed,0.0,2025-02-20,2,0
b5b5cd6b-d782-4c1e-aeb0-bcca26c5726a,434.434.6531,001-777-851-2454x12641,2025-05-02 16:08:20,2025-05-02 16:42:26,2046,voice,TWR-75229,completed,0.0,2025-05-02,16,0
b396577f-1311-4873-88b7-294a226bc654,(852)249-4202x5070,+1-375-866-8474x343,2025-05-20 07:08:48,2025-05-20 07:28:21,1173,data,TWR-76659,failed,1.5594886685080622,2025-05-20,7,0
e0b5352a-ae32-481b-88e7-8881e3435c04,(653)472-2838x193,4917017762,2025-01-10 07:17:21,2025-01-10 07:44:11,1610,SMS,TWR-56871,completed,0.0,2025-01-10,7,0
f9273ef8-3547-42b6-9352-44f701669ec2,388.919.8097x967,+1-834-496-8057x33485,2025-02-25 08:05:04,2025-02-25 08:24:00,1136,voice,TWR-13074,completed,0.0,2025-02-25,8,0
428e9db8-dab0-453b-9759-b2159c3a7124,694.680.6872,483.328.6878x48525,2025-05-12 15:52:14,2025-05-12 15:59:25,431,voice,TWR-67799,completed,0.0,2025-05-12,15,0
9286f90e-7385-4b90-8ad1-afeb2261eb96,001-573-520-7634,701.548.6335x458,2025-05-12 00:45:15,2025-05-12 00:50:08,293,voice,TWR-09489,completed,0.0,2025-05-12,0,0
addb9f57-a6fe-4235-9827-580573e23088,632-960-7594,432-880-4533x403,2025-04-06 17:31:09,2025-04-06 17:57:41,1592,voice,TWR-05797,completed,0.0,2025-04-06,17,1
